sample_time,target_time,pred,pred_label,raw_future_return,strategy_return
2025-09-22 17:00:00+00:00,2025-09-23 17:00:00+00:00,0,SHORT,0.0017201518993641,-0.0037201518993641002
2025-09-23 18:00:00+00:00,2025-09-24 18:00:00+00:00,0,SHORT,0.0162421722721257,-0.018242172272125698
2025-09-25 18:00:00+00:00,2025-09-26 18:00:00+00:00,0,SHORT,0.0098673778091553,-0.0118673778091553
2025-09-28 09:00:00+00:00,2025-09-29 09:00:00+00:00,0,SHORT,0.0235716256236833,-0.0255716256236833
2025-09-29 16:00:00+00:00,2025-09-30 16:00:00+00:00,0,SHORT,-0.0061452587627733,0.0041452587627733
2025-10-05 03:00:00+00:00,2025-10-06 03:00:00+00:00,0,SHORT,0.0006540217093273,-0.0026540217093273
2025-10-06 03:00:00+00:00,2025-10-07 03:00:00+00:00,2,LONG,0.0009155154892164,-0.0010844845107836
2025-10-07 07:00:00+00:00,2025-10-08 07:00:00+00:00,0,SHORT,-0.0168434125453101,0.014843412545310101
2025-10-09 18:00:00+00:00,2025-10-10 18:00:00+00:00,2,LONG,-0.0275505537319739,-0.0295505537319739
2025-10-11 07:00:00+00:00,2025-10-12 07:00:00+00:00,2,LONG,-0.0032305013616679,-0.0052305013616679
2025-10-12 15:00:00+00:00,2025-10-13 15:00:00+00:00,0,SHORT,0.0145881569588837,-0.0165881569588837
2025-10-13 15:00:00+00:00,2025-10-14 15:00:00+00:00,2,LONG,-0.022760832276829,-0.024760832276829
2025-10-14 15:00:00+00:00,2025-10-15 15:00:00+00:00,2,LONG,-0.0034044906596469,-0.0054044906596469
2025-10-15 15:00:00+00:00,2025-10-16 15:00:00+00:00,0,SHORT,-0.0050232831335341,0.0030232831335341003
2025-10-17 11:00:00+00:00,2025-10-18 11:00:00+00:00,2,LONG,0.0207038487250501,0.0187038487250501
2025-10-19 10:00:00+00:00,2025-10-20 10:00:00+00:00,0,SHORT,0.0333279618619319,-0.0353279618619319
2025-10-20 20:00:00+00:00,2025-10-21 20:00:00+00:00,0,SHORT,0.0088609995034083,-0.0108609995034083
2025-10-22 12:00:00+00:00,2025-10-23 12:00:00+00:00,0,SHORT,0.0160385617673957,-0.018038561767395697
2025-10-23 12:00:00+00:00,2025-10-24 12:00:00+00:00,2,LONG,0.0167257889946395,0.014725788994639501
2025-10-24 12:00:00+00:00,2025-10-25 12:00:00+00:00,0,SHORT,0.0045652189575919,-0.0065652189575919
2025-10-26 00:00:00+00:00,2025-10-27 00:00:00+00:00,2,LONG,0.0260853590231882,0.024085359023188202
2025-10-27 00:00:00+00:00,2025-10-28 00:00:00+00:00,2,LONG,-0.0038166505528902,-0.0058166505528902
2025-10-28 05:00:00+00:00,2025-10-29 05:00:00+00:00,0,SHORT,-0.0100807637570117,0.0080807637570117
2025-10-29 05:00:00+00:00,2025-10-30 05:00:00+00:00,0,SHORT,-0.0377324018486605,0.0357324018486605
2025-10-30 08:00:00+00:00,2025-10-31 08:00:00+00:00,0,SHORT,-0.0173052186035815,0.015305218603581501
2025-10-31 08:00:00+00:00,2025-11-01 08:00:00+00:00,0,SHORT,0.0057404913970326,-0.0077404913970326
2025-11-01 08:00:00+00:00,2025-11-02 08:00:00+00:00,0,SHORT,0.0074600345553745,-0.009460034555374499
2025-11-02 08:00:00+00:00,2025-11-03 08:00:00+00:00,0,SHORT,-0.0309796106528722,0.028979610652872197
2025-11-03 08:00:00+00:00,2025-11-04 08:00:00+00:00,2,LONG,-0.0277601149208057,-0.0297601149208057
2025-11-04 09:00:00+00:00,2025-11-05 09:00:00+00:00,0,SHORT,-0.0226985170827755,0.0206985170827755
2025-11-05 09:00:00+00:00,2025-11-06 09:00:00+00:00,0,SHORT,0.0148292725156737,-0.016829272515673697
2025-11-06 14:00:00+00:00,2025-11-07 14:00:00+00:00,0,SHORT,-0.028965076537281,0.026965076537281002
2025-11-07 14:00:00+00:00,2025-11-08 14:00:00+00:00,2,LONG,0.0145416257027024,0.0125416257027024
2025-11-08 14:00:00+00:00,2025-11-09 14:00:00+00:00,0,SHORT,0.0110270487018155,-0.0130270487018155
2025-11-09 14:00:00+00:00,2025-11-10 14:00:00+00:00,0,SHORT,0.0353362145894209,-0.0373362145894209
2025-11-11 13:00:00+00:00,2025-11-12 13:00:00+00:00,2,LONG,0.004358028188423,0.002358028188423
2025-11-12 13:00:00+00:00,2025-11-13 13:00:00+00:00,0,SHORT,-0.0177071085694249,0.0157071085694249
2025-11-13 13:00:00+00:00,2025-11-14 13:00:00+00:00,0,SHORT,-0.0753391571559104,0.0733391571559104
2025-11-14 13:00:00+00:00,2025-11-15 13:00:00+00:00,2,LONG,0.0046450735784691,0.0026450735784691003
2025-11-15 13:00:00+00:00,2025-11-16 13:00:00+00:00,2,LONG,-0.0005179096498263,-0.0025179096498263
2025-11-16 13:00:00+00:00,2025-11-17 13:00:00+00:00,0,SHORT,-0.0045528625156707,0.0025528625156707
2025-11-17 13:00:00+00:00,2025-11-18 13:00:00+00:00,0,SHORT,-0.0399079805466172,0.0379079805466172
2025-11-18 13:00:00+00:00,2025-11-19 13:00:00+00:00,2,LONG,0.0027437211417378,0.0007437211417378
2025-11-19 13:00:00+00:00,2025-11-20 13:00:00+00:00,2,LONG,0.000694409621007,-0.0013055903789929999
2025-11-20 13:00:00+00:00,2025-11-21 13:00:00+00:00,2,LONG,-0.0931834943238454,-0.0951834943238454
2025-11-21 13:00:00+00:00,2025-11-22 13:00:00+00:00,2,LONG,0.0071778324507703,0.0051778324507703
2025-11-22 13:00:00+00:00,2025-11-23 13:00:00+00:00,2,LONG,0.0316985110907814,0.0296985110907814
2025-11-23 13:00:00+00:00,2025-11-24 13:00:00+00:00,0,SHORT,-0.0062198329431486,0.0042198329431486
2025-11-25 13:00:00+00:00,2025-11-26 13:00:00+00:00,0,SHORT,-0.0099815140211061,0.0079815140211061
2025-11-26 13:00:00+00:00,2025-11-27 13:00:00+00:00,2,LONG,0.0502513897453307,0.0482513897453307
2025-11-27 15:00:00+00:00,2025-11-28 15:00:00+00:00,0,SHORT,0.0160854658845077,-0.018085465884507698
2025-11-28 15:00:00+00:00,2025-11-29 15:00:00+00:00,0,SHORT,-0.017544487575366,0.015544487575365999
2025-11-29 16:00:00+00:00,2025-11-30 16:00:00+00:00,0,SHORT,0.0040073115860517,-0.0060073115860517
2025-11-30 16:00:00+00:00,2025-12-01 16:00:00+00:00,2,LONG,-0.0739301782088087,-0.07593017820880871
2025-12-02 01:00:00+00:00,2025-12-03 01:00:00+00:00,0,SHORT,0.059491031709046,-0.061491031709046004
2025-12-03 01:00:00+00:00,2025-12-04 01:00:00+00:00,2,LONG,0.0151667457965651,0.0131667457965651
2025-12-04 01:00:00+00:00,2025-12-05 01:00:00+00:00,2,LONG,-0.0080753802503142,-0.0100753802503142
2025-12-05 07:00:00+00:00,2025-12-06 07:00:00+00:00,0,SHORT,-0.0281159505138453,0.0261159505138453
2025-12-06 07:00:00+00:00,2025-12-07 07:00:00+00:00,0,SHORT,0.0003134670346462,-0.0023134670346462
2025-12-07 07:00:00+00:00,2025-12-08 07:00:00+00:00,2,LONG,0.0195950293685676,0.017595029368567598
2025-12-08 07:00:00+00:00,2025-12-09 07:00:00+00:00,2,LONG,-0.0142243387678583,-0.016224338767858303
2025-12-09 07:00:00+00:00,2025-12-10 07:00:00+00:00,2,LONG,0.0280192572061961,0.0260192572061961
2025-12-10 19:00:00+00:00,2025-12-11 19:00:00+00:00,0,SHORT,-0.0194187043885428,0.017418704388542802
2025-12-11 19:00:00+00:00,2025-12-12 19:00:00+00:00,2,LONG,-0.0035672999708792,-0.0055672999708791995
2025-12-13 15:00:00+00:00,2025-12-14 15:00:00+00:00,0,SHORT,-0.0108761201804061,0.0088761201804061
2025-12-14 15:00:00+00:00,2025-12-15 15:00:00+00:00,0,SHORT,-0.0119871550156072,0.0099871550156072
2025-12-15 15:00:00+00:00,2025-12-16 15:00:00+00:00,0,SHORT,-0.0083471220895875,0.006347122089587501
2025-12-17 15:00:00+00:00,2025-12-18 15:00:00+00:00,0,SHORT,-0.0148036755953543,0.0128036755953543
2025-12-18 19:00:00+00:00,2025-12-19 19:00:00+00:00,2,LONG,0.0137829270449796,0.0117829270449796
2025-12-19 19:00:00+00:00,2025-12-20 19:00:00+00:00,2,LONG,0.0132270698648251,0.0112270698648251
2025-12-20 22:00:00+00:00,2025-12-21 22:00:00+00:00,0,SHORT,-0.0006895417609399,-0.0013104582390601
2025-12-22 00:00:00+00:00,2025-12-23 00:00:00+00:00,0,SHORT,-0.0005720475239481,-0.0014279524760519
2025-12-25 03:00:00+00:00,2025-12-26 03:00:00+00:00,0,SHORT,0.0148342248058928,-0.0168342248058928
2025-12-26 13:00:00+00:00,2025-12-27 13:00:00+00:00,2,LONG,-0.0136243593663099,-0.0156243593663099
2025-12-28 07:00:00+00:00,2025-12-29 07:00:00+00:00,0,SHORT,0.0233812026671196,-0.0253812026671196
2025-12-29 07:00:00+00:00,2025-12-30 07:00:00+00:00,0,SHORT,-0.0260261821877325,0.024026182187732503
2025-12-30 17:00:00+00:00,2025-12-31 17:00:00+00:00,0,SHORT,-0.0123830213715346,0.0103830213715346
2026-01-05 01:00:00+00:00,2026-01-06 01:00:00+00:00,2,LONG,0.0149689513614632,0.0129689513614632
2026-01-06 22:00:00+00:00,2026-01-07 22:00:00+00:00,0,SHORT,-0.0230430122639293,0.021043012263929302
2026-01-07 22:00:00+00:00,2026-01-08 22:00:00+00:00,0,SHORT,0.0018493199576106,-0.0038493199576106
2026-01-09 16:00:00+00:00,2026-01-10 16:00:00+00:00,2,LONG,-0.0057391374946378,-0.0077391374946378004
2026-01-12 02:00:00+00:00,2026-01-13 02:00:00+00:00,2,LONG,-0.0023760144027404,-0.0043760144027404
2026-01-13 23:00:00+00:00,2026-01-14 23:00:00+00:00,2,LONG,0.0115028503793714,0.0095028503793714
2026-01-15 15:00:00+00:00,2026-01-16 15:00:00+00:00,2,LONG,-0.0089057954333581,-0.0109057954333581
2026-01-16 17:00:00+00:00,2026-01-17 17:00:00+00:00,0,SHORT,0.0044923440334079,-0.0064923440334079
2026-01-20 20:00:00+00:00,2026-01-21 20:00:00+00:00,2,LONG,0.0072334323511833,0.0052334323511833
2026-01-21 20:00:00+00:00,2026-01-22 20:00:00+00:00,2,LONG,-0.0066268494788525,-0.0086268494788525
2026-01-23 02:00:00+00:00,2026-01-24 02:00:00+00:00,0,SHORT,-0.004398445304209,0.002398445304209
2026-01-25 13:00:00+00:00,2026-01-26 13:00:00+00:00,0,SHORT,-0.0112296633467032,0.0092296633467032
2026-01-27 19:00:00+00:00,2026-01-28 19:00:00+00:00,2,LONG,0.014138376126588,0.012138376126588
2026-01-28 19:00:00+00:00,2026-01-29 19:00:00+00:00,0,SHORT,-0.0677340520752667,0.0657340520752667
2026-01-29 19:00:00+00:00,2026-01-30 19:00:00+00:00,2,LONG,0.0055988262961446,0.0035988262961445996
2026-01-30 19:00:00+00:00,2026-01-31 19:00:00+00:00,0,SHORT,-0.0700706714202107,0.0680706714202107
2026-01-31 19:00:00+00:00,2026-02-01 19:00:00+00:00,2,LONG,-0.0002499464858164,-0.0022499464858164
2026-02-01 19:00:00+00:00,2026-02-02 19:00:00+00:00,0,SHORT,0.0067848589436543,-0.0087848589436543
2026-02-03 15:00:00+00:00,2026-02-04 15:00:00+00:00,0,SHORT,-0.0368468118195957,0.034846811819595695
2026-02-04 15:00:00+00:00,2026-02-05 15:00:00+00:00,2,LONG,-0.0665918519206263,-0.0685918519206263
2026-02-05 15:00:00+00:00,2026-02-06 15:00:00+00:00,2,LONG,-0.0176868296620918,-0.0196868296620918
2026-02-06 15:00:00+00:00,2026-02-07 15:00:00+00:00,0,SHORT,0.0069869726200486,-0.0089869726200486
2026-02-07 16:00:00+00:00,2026-02-08 16:00:00+00:00,2,LONG,0.0294662337737499,0.027466233773749897
2026-02-09 20:00:00+00:00,2026-02-10 20:00:00+00:00,2,LONG,-0.0268575875398612,-0.0288575875398612
2026-02-10 20:00:00+00:00,2026-02-11 20:00:00+00:00,2,LONG,-0.021381085728607,-0.023381085728606997
2026-02-11 20:00:00+00:00,2026-02-12 20:00:00+00:00,2,LONG,-0.0265349565670501,-0.0285349565670501
2026-02-12 20:00:00+00:00,2026-02-13 20:00:00+00:00,2,LONG,0.0477327368198554,0.045732736819855395
2026-02-15 09:00:00+00:00,2026-02-16 09:00:00+00:00,2,LONG,-0.0238370169002362,-0.025837016900236202
2026-02-17 07:00:00+00:00,2026-02-18 07:00:00+00:00,2,LONG,-0.0079084573388025,-0.0099084573388025
2026-02-18 07:00:00+00:00,2026-02-19 07:00:00+00:00,2,LONG,-0.0102659230925763,-0.0122659230925763
2026-02-19 07:00:00+00:00,2026-02-20 07:00:00+00:00,2,LONG,0.0104126316291321,0.008412631629132099
2026-02-20 07:00:00+00:00,2026-02-21 07:00:00+00:00,2,LONG,-0.0008507902617691,-0.0028507902617691
2026-02-23 04:00:00+00:00,2026-02-24 04:00:00+00:00,2,LONG,-0.0206148075894789,-0.022614807589478897
2026-02-24 04:00:00+00:00,2026-02-25 04:00:00+00:00,2,LONG,0.0285380278897937,0.026538027889793703
2026-02-25 05:00:00+00:00,2026-02-26 05:00:00+00:00,0,SHORT,0.0474845693869472,-0.0494845693869472
2026-02-26 05:00:00+00:00,2026-02-27 05:00:00+00:00,2,LONG,-0.0121554473385522,-0.0141554473385522
2026-02-28 11:00:00+00:00,2026-03-01 11:00:00+00:00,0,SHORT,0.0385703008370914,-0.0405703008370914
2026-03-01 11:00:00+00:00,2026-03-02 11:00:00+00:00,2,LONG,-0.0022983523207036,-0.0042983523207036
2026-03-02 11:00:00+00:00,2026-03-03 11:00:00+00:00,2,LONG,0.0080891648638781,0.0060891648638781
2026-03-03 17:00:00+00:00,2026-03-04 17:00:00+00:00,2,LONG,0.0749900566076227,0.0729900566076227
2026-03-06 03:00:00+00:00,2026-03-07 03:00:00+00:00,2,LONG,-0.040579087297073,-0.042579087297073
2026-03-07 03:00:00+00:00,2026-03-08 03:00:00+00:00,0,SHORT,-0.0208205245314172,0.0188205245314172
2026-03-08 13:00:00+00:00,2026-03-09 13:00:00+00:00,2,LONG,0.0124744543448049,0.0104744543448049
2026-03-09 13:00:00+00:00,2026-03-10 13:00:00+00:00,2,LONG,0.0347206726873436,0.0327206726873436
2026-03-10 13:00:00+00:00,2026-03-11 13:00:00+00:00,2,LONG,-0.016587691172715,-0.018587691172715
2026-03-11 13:00:00+00:00,2026-03-12 13:00:00+00:00,2,LONG,0.0149328878424854,0.0129328878424854
2026-03-13 04:00:00+00:00,2026-03-14 04:00:00+00:00,2,LONG,-0.0046615898725663,-0.0066615898725663
2026-03-15 06:00:00+00:00,2026-03-16 06:00:00+00:00,0,SHORT,0.0379720262103828,-0.0399720262103828
2026-03-16 06:00:00+00:00,2026-03-17 06:00:00+00:00,2,LONG,-0.0021789018658195,-0.0041789018658195
2026-03-17 06:00:00+00:00,2026-03-18 06:00:00+00:00,2,LONG,-0.0011702038532946,-0.0031702038532946
2026-03-18 13:00:00+00:00,2026-03-19 13:00:00+00:00,0,SHORT,-0.0423935287610618,0.040393528761061795
2026-03-19 13:00:00+00:00,2026-03-20 13:00:00+00:00,0,SHORT,0.0152048759568026,-0.0172048759568026
2026-03-20 13:00:00+00:00,2026-03-21 13:00:00+00:00,2,LONG,0.0052028884707233,0.0032028884707233
2026-03-22 04:00:00+00:00,2026-03-23 04:00:00+00:00,0,SHORT,-0.0180956105050063,0.016095610505006297
2026-03-23 04:00:00+00:00,2026-03-24 04:00:00+00:00,0,SHORT,0.0360793534166052,-0.038079353416605205
2026-03-24 05:00:00+00:00,2026-03-25 05:00:00+00:00,2,LONG,0.0086434232505241,0.0066434232505241005
2026-03-25 08:00:00+00:00,2026-03-26 08:00:00+00:00,2,LONG,-0.0120105550721184,-0.0140105550721184
2026-03-27 11:00:00+00:00,2026-03-28 11:00:00+00:00,0,SHORT,-0.0041405873856523,0.0021405873856523002
2026-03-30 01:00:00+00:00,2026-03-31 01:00:00+00:00,2,LONG,0.0140381596425551,0.0120381596425551
