sample_time,target_time,pred,pred_label,raw_future_return,strategy_return
2026-02-02 10:00:00+00:00,2026-02-03 10:00:00+00:00,2,LONG,0.0086996602278623,0.0066996602278623
2026-02-03 17:00:00+00:00,2026-02-04 17:00:00+00:00,2,LONG,-0.0372083289735273,-0.0392083289735273
2026-02-05 03:00:00+00:00,2026-02-06 03:00:00+00:00,0,SHORT,-0.0905074234034958,0.0885074234034958
2026-02-06 03:00:00+00:00,2026-02-07 03:00:00+00:00,0,SHORT,0.0824372042620136,-0.08443720426201361
2026-02-07 07:00:00+00:00,2026-02-08 07:00:00+00:00,0,SHORT,0.0084101952340773,-0.0104101952340773
2026-02-08 07:00:00+00:00,2026-02-09 07:00:00+00:00,2,LONG,0.0189624055594586,0.016962405559458597
2026-02-09 13:00:00+00:00,2026-02-10 13:00:00+00:00,2,LONG,-0.0078342847633724,-0.0098342847633724
2026-02-11 20:00:00+00:00,2026-02-12 20:00:00+00:00,0,SHORT,-0.0265349565670501,0.024534956567050098
2026-02-13 00:00:00+00:00,2026-02-14 00:00:00+00:00,0,SHORT,0.0388619182184863,-0.0408619182184863
2026-02-19 03:00:00+00:00,2026-02-20 03:00:00+00:00,0,SHORT,0.0061432803380601,-0.0081432803380601
2026-02-20 17:00:00+00:00,2026-02-21 17:00:00+00:00,0,SHORT,0.0077477060091568,-0.0097477060091568
2026-02-23 07:00:00+00:00,2026-02-24 07:00:00+00:00,2,LONG,-0.0406235971726609,-0.0426235971726609
2026-02-24 08:00:00+00:00,2026-02-25 08:00:00+00:00,0,SHORT,0.0294159562204683,-0.0314159562204683
2026-02-25 11:00:00+00:00,2026-02-26 11:00:00+00:00,0,SHORT,0.0442754303790884,-0.0462754303790884
2026-02-26 21:00:00+00:00,2026-02-27 21:00:00+00:00,2,LONG,-0.0271565590019348,-0.029156559001934798
2026-02-27 21:00:00+00:00,2026-02-28 21:00:00+00:00,2,LONG,0.0208497930272923,0.018849793027292297
2026-02-28 23:00:00+00:00,2026-03-01 23:00:00+00:00,2,LONG,-0.0275521354321177,-0.029552135432117703
2026-03-01 23:00:00+00:00,2026-03-02 23:00:00+00:00,2,LONG,0.0639426415603408,0.061942641560340794
2026-03-03 02:00:00+00:00,2026-03-04 02:00:00+00:00,0,SHORT,-0.00483551535418,0.00283551535418
2026-03-04 02:00:00+00:00,2026-03-05 02:00:00+00:00,2,LONG,0.0600481953079763,0.0580481953079763
2026-03-05 04:00:00+00:00,2026-03-06 04:00:00+00:00,0,SHORT,-0.019616312977763,0.017616312977762998
2026-03-06 08:00:00+00:00,2026-03-07 08:00:00+00:00,2,LONG,-0.0454747019431239,-0.0474747019431239
2026-03-07 08:00:00+00:00,2026-03-08 08:00:00+00:00,0,SHORT,-0.0078150809382228,0.0058150809382228
2026-03-08 12:00:00+00:00,2026-03-09 12:00:00+00:00,0,SHORT,0.0036277845617613,-0.0056277845617613
2026-03-10 12:00:00+00:00,2026-03-11 12:00:00+00:00,2,LONG,-0.0201841545458281,-0.022184154545828103
2026-03-12 06:00:00+00:00,2026-03-13 06:00:00+00:00,0,SHORT,0.0300114930278512,-0.0320114930278512
2026-03-13 18:00:00+00:00,2026-03-14 18:00:00+00:00,0,SHORT,-0.0057390466477148,0.0037390466477147995
2026-03-15 15:00:00+00:00,2026-03-16 15:00:00+00:00,0,SHORT,0.0271398018297155,-0.029139801829715498
2026-03-17 01:00:00+00:00,2026-03-18 01:00:00+00:00,2,LONG,-0.0195006567509883,-0.0215006567509883
2026-03-19 10:00:00+00:00,2026-03-20 10:00:00+00:00,0,SHORT,0.0011849518214199,-0.0031849518214199
2026-03-20 16:00:00+00:00,2026-03-21 16:00:00+00:00,0,SHORT,0.0108558368918025,-0.0128558368918025
2026-03-23 16:00:00+00:00,2026-03-24 16:00:00+00:00,0,SHORT,-0.0037379390830064,0.0017379390830064
2026-03-24 20:00:00+00:00,2026-03-25 20:00:00+00:00,2,LONG,0.0218268562346581,0.019826856234658102
2026-03-26 09:00:00+00:00,2026-03-27 09:00:00+00:00,2,LONG,-0.0301795024568531,-0.0321795024568531
2026-03-27 11:00:00+00:00,2026-03-28 11:00:00+00:00,0,SHORT,-0.0041405873856523,0.0021405873856523002
