epoch,train_cross_entropy,val_cross_entropy,val_macro_f1,val_balanced_accuracy,val_accuracy,pred_short_count,pred_hold_count,pred_long_count
1,1.0860343277207145,1.0381143085492825,0.28523706530684506,0.33618875873328796,0.619971604353999,4,2003,106
2,1.068600251461704,0.9995542093300447,0.26755426093184703,0.3351050796343417,0.6365357311878845,1,2093,19
3,1.0559049644429779,0.9644727157688908,0.261315905504502,0.3331938554330412,0.6374822527212494,1,2106,6
4,1.0461423228507614,0.9443419933657594,0.2614378419917542,0.3334407690132881,0.6379555134879319,1,2107,5
5,1.0412706216916212,0.9375962002041551,0.26292741414173504,0.3337951182734898,0.6374822527212494,1,2104,8
6,1.038238258282263,0.9361277051971696,0.26465269943361674,0.3346432946941853,0.6379555134879319,1,2103,9
7,1.0369490183974337,0.9371222755494865,0.26292741414173504,0.3337951182734898,0.6374822527212494,1,2104,8
8,1.0371274642652493,0.9364402489079946,0.26292741414173504,0.3337951182734898,0.6374822527212494,1,2104,8
9,1.0327582939262927,0.937375457462856,0.26292741414173504,0.3337951182734898,0.6374822527212494,1,2104,8
